Name	TrueSA	RandomAssignment	BETSA	LCD	GeoSA	MaxLoad	MaxLoad_Pressure	MaxLoadArea	MaxError	Set	RemStat	cr_0	cr_1	cr_2	cr_3	cr_4	cr_5	cr_6	cr_0-cr_0	cr_0-cr_1	cr_0-cr_2	cr_0-cr_3	cr_0-cr_4	cr_0-cr_5	cr_0-cr_6	cr_1-cr_1	cr_1-cr_2	cr_1-cr_3	cr_1-cr_4	cr_1-cr_5	cr_1-cr_6	cr_2-cr_2	cr_2-cr_3	cr_2-cr_4	cr_2-cr_5	cr_2-cr_6	cr_3-cr_3	cr_3-cr_4	cr_3-cr_5	cr_3-cr_6	cr_4-cr_4	cr_4-cr_5	cr_4-cr_6	cr_5-cr_5	cr_5-cr_6	cr_6-cr_6	FittedValues	FitError	BETError
DICKEH	3876.932816192906	0.0	3950.82299	12.83987	4446.98	52.0792388175	80000.0	4453.420701457586	14.869689844942501	Test	Retained	0.13849978764084414	0.23929474408106877	0.22306934937487763	0.4742616655625419	0.2997875717791663	0.17589697785948966	0.3514961762276503	0.019182191176558918	0.04290452905425984	0.05443834973547402	0.1821672987694716	0.1821816695448346	0.09452748544820329	0.056155143946809795	0.05843964970410402	0.06420233937873858	0.21476565216929247	0.2146669910914609	0.2110803078404459	0.1253663317720886	0.05399054167536713	0.121995554104548	0.11494396697972814	0.11922891039896531	0.17239746426227695	0.23851458049902804	0.1953694055385249	0.11555133071886857	0.3804181797753343	0.09595182662787372	0.056757092469407765	0.2177350678988493	0.03357355775641763	0.18077635543160867	0.13189115617285369	3364.6895590571025	-13.21259050443952	1.9058925524444124
DIDDOK	3851.344859896193	0.0	3969.392967	9.60031	4569.87	50.5087123812	80000.0	4319.121216626127	12.145792541220047	Test	Retained	0.0	0.019819098558713635	0.10628885425499487	0.37511839265013225	0.2870413314999331	0.16534462752730342	0.3305127481149951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000518476638555721	0.0030365032981475915	0.016148278092875806	0.019208495659698777	0.018534893656267665	0.01100647712819569	0.013616131968282921	0.049023297441016266	0.05506341277458893	0.05608314164733287	0.08110080904374366	0.15349032232418028	0.15039219335051243	0.08741118500240291	0.28787748515048794	0.08831944759321138	0.05134167280019698	0.1970334592329368	0.029846351924413688	0.16076687785940327	0.1173360925110341	3452.356730743497	-10.359709235787582	3.0651139121046893
DITJOH	3332.971586731892	0.0	4945.665523	19.43102	4035.44	63.559969154399994	100000.0	5435.165506318714	63.072662483993895	Test	Retained	0.13516490835593006	0.41815780524518925	0.8559543407574778	0.5323257125420554	0.40875000640913717	0.23028701516043	0.44067054319066257	0.018269552450866974	0.07274853387975036	0.19585450112057295	0.19829969537106182	0.23935519358002527	0.11935137026030322	0.06799376565088017	0.17643001036110412	0.41146437168463024	0.4164664319241307	0.502675017347091	0.47502023373281654	0.2705520630751222	0.7356675895855458	0.50359542451784	0.5747066360202145	0.5730800185359275	0.7947362456026339	0.29694026922559247	0.29363744353421	0.16689715320488593	0.526887001870803	0.17407554623967417	0.09895476546059655	0.36403285584602035	0.056252755235032044	0.2904565162066472	0.20321034261130222	4354.269994950741	30.64227766850759	48.38606913686345
EDUSIF	3430.1344901063703	0.0	3897.675394	15.0742	3632.67	50.8924406539	90000.0	4351.934742172559	26.87358920546591	Test	Retained	0.0019678466921926045	0.007864625842142835	0.023454424369814278	0.1836368212181846	0.28412645328936315	0.1710036073594892	0.34153048559923294	3.8724206039733745e-06	2.79490099585666e-05	0.00011808390989633627	0.001093074462672418	0.002459674985202482	0.0013075785312247094	0.0007764074808572194	0.00011233298963634236	0.00040390225642797394	0.0038856145960621106	0.008945375661823995	0.009000309780578232	0.005336359702236333	0.0011092207539111698	0.007278457945438026	0.015758118127978015	0.016722022642243345	0.0241289067266963	0.04189374988506648	0.07808312194580198	0.04731402597932941	0.15567499272992574	0.08661836264726067	0.05249707509052175	0.2012941399330869	0.03181797730297928	0.17123999450695218	0.12487271689576351	3541.2344098635117	3.238937717386589	13.63039569562565
EDUVOO	3937.5997082820563	0.0	6164.996122	20.93415	4829.51	82.585972849	80000.0	7062.124744652827	79.35100741192346	Test	Retained	0.057325355072243275	0.16927762110257535	0.7821371279618137	0.5964148859331851	0.5240500867266041	0.30081688724047667	0.5788962522350153	0.003286196334158768	0.012631990905059117	0.07600439708514328	0.09370700647019406	0.12914105485473665	0.0655226970052427	0.03750876280162109	0.0295646825524641	0.15411277819517158	0.18983053225981142	0.2616088645802533	0.25153619398353894	0.14395192720294972	0.6158980399082238	0.5134305527663956	0.6691468039342469	0.6789810297862605	0.9461897040528988	0.36883059674333657	0.41643663711843004	0.2408587315468738	0.7641028025017871	0.2818518621671994	0.16303809768072502	0.6027126335924021	0.09431233477164246	0.4893564842951263	0.34404171106945597	5093.519407718217	29.35594740635734	56.56736536812013
EHIJAH	4189.773081910704	0.0	5860.287536	18.49076	4485.85	77.0643515075	100000.0	6589.9576518499425	57.28674376906014	Test	Retained	0.22691753072290227	0.2602582222678362	0.7431793478269682	0.6472989235744213	0.4919605182554938	0.281227012893485	0.5392960414978125	0.0514915657493793	0.07637013356867471	0.28610735174853535	0.40111881013065964	0.48075760124129885	0.24297954585476267	0.13864121447236816	0.06897989047240113	0.22386093148205558	0.31370913540923945	0.37595680934693765	0.3600948580674502	0.20541329052174298	0.5569746653256431	0.5280134943514266	0.5983409602084686	0.6047715558251893	0.8400105159275985	0.4314398373145932	0.42352436924758524	0.24400933026769084	0.7715710710100955	0.24926339941505746	0.14362757626308703	0.5292198739678737	0.08276140075794682	0.42801730448442676	0.29993233898381516	4490.7666661606945	7.1840068272319355	39.87123935904125
FAHPOV	3683.56056600954	0.0	4715.152305	15.83326	3971.7313	61.959453455600006	90000.0	5298.301567676649	43.83641785524878	Test	Retained	0.2870608459066198	0.33796143432681053	0.4791338833180087	0.4924446813778773	0.38928955777778756	0.22266438739734534	0.42947002070450857	0.08240392925262413	0.12509981575280074	0.2354737508213763	0.3912145098772086	0.48498837697871533	0.24541022137627333	0.14088529323931598	0.11566545708703757	0.18858036353032723	0.31317691023239297	0.38822181220828367	0.37228758715170246	0.21367075284895412	0.23566132904755907	0.2645303265862154	0.30990824810258055	0.31357072974159944	0.4381639270316105	0.25612521423174844	0.2601787603902636	0.15006881111202275	0.47740991288900997	0.15843151664289343	0.09139481849486245	0.33881185578411616	0.05272430912870527	0.274335611161636	0.19341108718357053	3806.630683960162	3.3410640532496005	28.00528783236486
FAYQED	3313.3119751463564	0.0	3630.1567700000014	12.559000000000001	3570.47	47.7880002716	80000.0	4086.4665944251674	23.334796876308587	Test	Retained	0.6110342190430439	0.5414363859754379	0.4465834239355845	0.4333587483939997	0.28578758259685855	0.16335313786383404	0.32341612796956726	0.3733628168415425	0.4250777795554303	0.4680417047211999	0.738343826451075	0.7679939206211797	0.38878283733731267	0.22896848364886294	0.2947596464033907	0.28112652504482427	0.44337908149434635	0.4611159371569023	0.4423877147106806	0.2604844511451867	0.20546978189275894	0.21890916465823773	0.2149599680207848	0.2175679389789481	0.3118963240333706	0.20118430088381026	0.17143538228814126	0.09891684187034282	0.3228310726164591	0.08758575374355795	0.05054322550605954	0.19221832105691827	0.02916746297573944	0.1556914252734236	0.1126055339302558	2901.9523591954603	-12.415360190545456	9.562781809571351
HAFTOZ	2998.6665691536105	0.0	3715.414714	15.37241	3610.18	49.9276337713	90000.0	4269.4317901049135	42.377676598768474	Test	Retained	0.18000913036334487	0.2472666890921633	0.16813054113813633	0.42775789331142045	0.2760630352267732	0.1709000614246267	0.3389328074145595	0.03240328701416769	0.05759609341426859	0.05425363090394701	0.21487832301532392	0.21893222603211163	0.11954227257400009	0.07051027843147387	0.06234497134866872	0.050838458154077545	0.20130218117651644	0.20498815314508154	0.2121361418671541	0.12509525166018076	0.031682026705294644	0.08470753443190528	0.08118169714228765	0.08865858367443961	0.12725923725299096	0.19631891283303451	0.1638574575925265	0.10200102222918978	0.33340773091542364	0.08199861585942735	0.051048467767222334	0.19443705769781236	0.03178133643514388	0.16990488918162516	0.1230747168431287	3171.0701658858593	5.749342007734814	23.90222881794742
LAWGOG	3109.050954075372	0.0	3837.209697	15.0805	3668.26	51.7060958527	90000.0	4421.512350994423	42.21421315719079	Test	Retained	0.0018853098263507282	0.007300440950573482	0.021651561002627356	0.1829458038280213	0.2880127202463049	0.17449423770512554	0.34813373774158357	3.5543931413346134e-06	2.5418263943503538e-05	0.0001074601072438932	0.0010438218848166224	0.0023871343944537257	0.0012769940736109054	0.0007574668850694956	0.00010018240310991226	0.00035968808899125955	0.003661515855647103	0.008585561608206057	0.008694861267648457	0.005149441596147693	0.000985876715878566	0.006857724827743885	0.015122206773124655	0.016154124074071338	0.02328217129450058	0.04161657740057653	0.07884577855677391	0.048078711580189615	0.15802751594304665	0.0888900031574193	0.05421352067962588	0.20766163144930436	0.0330654932266767	0.17777081022303529	0.12950173405129706	3584.282471143215	15.285420666551165	23.42061142388647
LEHXUT	3969.0542667268237	0.0	5085.509558	24.94881	4497.63	72.80975854100001	80000.0	6226.1371962614085	56.8670211555445	Test	Retained	0.24185323544701437	0.2977474312369801	0.24571452545800357	0.37578317289569685	0.364118204599066	0.24784275921300106	0.502315491553649	0.05849298749618897	0.0929768480966977	0.10420004186040316	0.2558379073508901	0.38316436857379	0.2292092861332482	0.1379786406871342	0.09000628204542553	0.08734980429263567	0.21435040308089032	0.32106765906804985	0.36405647567495686	0.21911247388163468	0.06489988336133753	0.10747207153675511	0.15209167097509474	0.1820861085150411	0.2668394962631215	0.153998532852208	0.18922896834353195	0.1290827821607727	0.43064684423729643	0.13928746433008174	0.09501307706577801	0.36936763540469875	0.06481314553367075	0.35365245331236145	0.26146928392863883	3846.423470799308	-3.0896729469170587	28.12900041787254
LEJCAG	3800.711188435295	0.0	4085.647864	13.20796	4309.09	52.8667421328	100000.0	4520.761999956846	18.945159887773187	Test	Retained	0.2956988689277339	0.6708121048257909	0.6747434045748986	0.5732685393248195	0.3209631064459323	0.18298310598411116	0.3602680261313609	0.08743782108514113	0.25456871500661843	0.33906602468839553	0.4654705893084723	0.4151326481495482	0.20954145983615485	0.12273058706420278	0.45141751300745775	0.5208377703460221	0.7149581101717206	0.6375561001268201	0.6098923256376642	0.35714820738911507	0.4606359536989503	0.4274989793626129	0.36015381263366647	0.36351786415311	0.5182985335571545	0.34197077483986593	0.24969859621034285	0.1436649873138378	0.46631595380518537	0.10932913015467165	0.06290913097917732	0.23793718974840103	0.03619917343178307	0.19216823562372543	0.13822716905601234	3524.8209053405053	-7.258912067148415	7.496930480582242
LUKLIN	3742.7119274927704	0.0	4636.16611	20.05813	4079.85	60.354758088500006	80000.0	5161.080215567048	37.89680626113371	Test	Retained	0.844443050058681	0.7350596268622075	0.48577700263989504	0.4045771588175205	0.36741547523588797	0.21290035142399752	0.4136934303103885	0.713084064792408	0.7962767288807778	0.7020496335411307	0.9568411244064223	1.349476320117042	0.6915261451413057	0.3998606588306766	0.5415725857225473	0.41361254508011597	0.5636382188464919	0.7950084286978464	0.7721032202627894	0.44636200688839395	0.24207703736465094	0.2228129735322564	0.2970535748606604	0.30439334828708914	0.4284232807308405	0.1768129311888532	0.20450159480947128	0.11945187080436552	0.38274988083574113	0.14172516484537048	0.08279655728806594	0.30915598480960105	0.04837130381572924	0.2535058932804414	0.18001829530666494	2999.0333822248344	-19.870045028181575	23.871839452676006
LURGEL	3734.4465181705373	0.0	3703.822628	9.80097	4312.16	47.06121208800001	90000.0	4024.3171925538923	7.762078609854047	Test	Retained	0.12634729987089557	0.3065748357890749	0.47608426962728273	0.43902688766506326	0.2813802614704155	0.15783612782648054	0.3087275572081568	0.015963640184666006	0.049996785360165885	0.10299881768488706	0.15454423367067113	0.15647526684803448	0.0778214766424568	0.0453142138926926	0.09536347616555224	0.17016733516335114	0.2551769284809424	0.25825963727945367	0.2433966572325058	0.1416896484349403	0.2327449489841936	0.23588169832853906	0.225472114221312	0.22418309576189627	0.3177313716056314	0.20616853049602957	0.17099294609096277	0.09692282090361866	0.31273671836108036	0.0850308170351292	0.04820436586087895	0.18124592918983679	0.027327413421190782	0.14421558906345452	0.10312251617587156	3371.4968086971476	-9.71896926913803	-0.8200382579194004
LUYHAP	3289.8407960741492	0.0	3240.448933	12.05622	3529.47	42.7607881244	100000.0	3656.5776184089427	11.147555309437172	Test	Retained	0.14367995310957396	0.16608146987480296	0.17517789196246777	0.2094277406244435	0.23954525546564717	0.1409161225372103	0.2790056352640884	0.020643928925569377	0.03107424250977035	0.04499366962065797	0.0894976932156456	0.15281657698312107	0.07953569924656391	0.04685707301269976	0.02847908090424402	0.03569055787823269	0.07082218739173671	0.12099566969132913	0.11933257586560893	0.070281668180376	0.034214412905912026	0.045638936882180826	0.07366495479910831	0.0766285997516787	0.10985085588193726	0.052884455637008845	0.07448352168532729	0.044179618634163864	0.14421484798840625	0.06265746656062547	0.03717529288384718	0.1414219280452163	0.02205693968470603	0.11777206642395498	0.08520555035247446	2952.2880833057243	-10.260457380528418	-1.5013450843302107
NIBHUC	3915.329799035979	0.0	4963.629524	18.86769	4265.36	63.6985480788	100000.0	5447.015722733578	39.120227472912376	Test	Retained	0.09045892795639078	0.1939649607079772	0.21327117569676454	0.47906959744945654	0.3666314784631645	0.22350446455332454	0.4382195088667544	0.008182817647019497	0.02278535852284803	0.03407672527175775	0.1201167410790222	0.14426296873864022	0.07761406533530574	0.045262091263479694	0.03863387629907023	0.05002234777130786	0.17624762445610717	0.21161728900181692	0.21577335753093052	0.12579901921753886	0.049580385105019394	0.11801860843286736	0.1337362019168167	0.14389255775083076	0.20422145727670998	0.24311036239455497	0.23924976114423435	0.1467405456362639	0.4742280063562865	0.14114363595949075	0.08657696748495256	0.32603900192474516	0.05310757898057149	0.2807117828804754	0.20104529004314825	3877.3364200712535	-0.9703749342923774	26.774238155420022
PENNON	2955.722246195139	0.0	2918.04679	7.9329	3598.36	35.7846112286	90000.0	3060.0279892245344	3.5289426522964598	Test	Retained	0.0	0.00275203260150367	0.018702073926266796	0.16977651722534834	0.21291932177281958	0.12107714003064166	0.23452274343616566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5329173847878805e-05	0.0001650501198921872	0.001824595961981588	0.00343167289347648	0.003246795180896394	0.001860580622532852	0.0007977605225440501	0.0057861808335104275	0.010056110745855636	0.010055666487615546	0.014046583283990822	0.03650685472832923	0.05545592855216878	0.0318699851454252	0.10194325470450674	0.050187970279988434	0.028857947358487367	0.10759601552550584	0.01659323371813448	0.08683398365814832	0.06157043014971828	2784.5304876845994	-5.7918756991091636	-1.274661590534713
PETVEQ	3068.629183971599	0.0	2758.495098	6.764480000000002	3771.89	36.1206460844	100000.0	3088.7631362276466	0.6561220352466607	Test	Retained	0.0011340463830030315	0.0050993973516342776	0.013517923467075144	0.2094228310735726	0.19038900913633744	0.11886957964271118	0.2380202154536095	1.2860611988022585e-06	1.2101576839603422e-05	4.924931211434326e-05	0.0007063785979158565	0.0009731536017973969	0.0005356014313109082	0.0003189707106713627	5.882656714695341e-05	0.0001987291994049028	0.003229938572980256	0.004408238033666405	0.004600885695119845	0.0027334265314675095	0.0005082557824061251	0.0057886278029581646	0.007290095229241663	0.008031981659782339	0.011606030653245497	0.052882243752543946	0.05999075219684556	0.037644045658933985	0.12422341641493947	0.040711972958996236	0.025548332901213836	0.09824757079088854	0.016033050781597256	0.08653926530098083	0.06329064423902094	2640.37899901138	-13.955748944743876	-10.106600288869233
SICZOV	3958.9108160862324	0.0	5440.4758299999985	18.76086	4173.13	72.0890853553	80000.0	6164.510702536555	55.71229029682392	Test	Retained	0.48563693938177216	0.7093855203381434	0.9407378214953737	0.6038526723887176	0.45913874378324565	0.26247362295503174	0.5022680468492328	0.23584323689209505	0.4420123761098388	0.7723872798583741	0.8032909305073149	0.9622677195988376	0.4864400305322278	0.27703340921740344	0.5045615697635945	0.7637843496028615	0.794297844963927	0.9515427522861611	0.9116365820865284	0.5190808696237197	0.8863485504701587	0.6233650955842711	0.7060831012041224	0.7138356741544892	0.9896442985918095	0.37767674089897096	0.37058075015473635	0.21354746024122143	0.6739645094021859	0.21800015210676738	0.1256381637869455	0.4620566136575339	0.07240969078577805	0.373770555295779	0.26142162971760896	4020.564916823509	1.557350079389454	37.423551141736425
PEVPUD	3118.5109466683007	0.0	3673.375059	14.95299	3624.13	50.4227179342	80000.0	4311.7676250764835	38.26366810361893	Test	Retained	0.0014115554643676972	0.0098623744891347	0.022551278199170972	0.32803748290456136	0.27764336857064104	0.1667775892965404	0.3403514498964549	1.9924888289863048e-06	2.3649653679956352e-05	8.25757025226026e-05	0.0013169736029086164	0.0017260979965330091	0.0009159492524346763	0.0005551032565212333	0.00016044255658542215	0.0004713679884766851	0.007971927082589203	0.010389150259050513	0.010435328531292904	0.0063216852458373414	0.0010466386966038485	0.012318313489137001	0.014979764440089067	0.01586361608577227	0.023396787789554962	0.11962334154132799	0.1286516221261368	0.07782062869533461	0.26138095510981596	0.08289408216494437	0.05014885684779753	0.19627290970503575	0.030339659432119043	0.1666661099579139	0.12405502815297967	3405.2175721730523	9.19370271286231	17.79259787189444
SETTAO	3670.5070280045466	0.0	4120.299658	13.88196	3801.22	52.4728317404	60000.0	4487.077776917779	22.246810663570844	Test	Retained	0.1342769939579038	0.25917653991559547	0.439990212826674	0.4540297728047154	0.31024923314907077	0.1815255425961623	0.3554956949773422	0.018030311106370933	0.045006033006396835	0.10137674824391521	0.16951050405019313	0.1824987044909734	0.09443141049394918	0.05503072619040712	0.0684146640479685	0.13347734433836875	0.2230357292899563	0.24003455013820443	0.23537601346894113	0.13713204302262852	0.1996061593349062	0.2254340368117415	0.22917909419586815	0.2371254452317402	0.33635414487444715	0.21965441001282235	0.1937416295972143	0.11427220158701486	0.36902754417690364	0.10245197409500383	0.060435373793634	0.22742548812884542	0.0356510490604826	0.1883020987555487	0.13476166821102326	3579.163111320048	-2.488591248772445	12.254236991339612
VEWKUF	3789.360097915906	0.0	4532.175665	12.54108	4411.22	59.9969421228	80000.0	5130.482513581722	35.391791252655395	Test	Retained	0.04972011781601748	0.17912527829944705	0.30783847113290475	0.41246021357620594	0.37544675497386704	0.21356956247472483	0.41467044619748206	0.0024720901156386585	0.011581471371726645	0.026574987096136947	0.057362746275260085	0.08112514097012852	0.04083914895972311	0.023596631134257324	0.03303714824340405	0.06564781812723185	0.14155605277568323	0.2001928070635529	0.19097012024929919	0.11030851991300372	0.09996581208617611	0.14563522339242954	0.19461903580372042	0.19586718961145172	0.27543606558528494	0.18333229613376473	0.21261623793807155	0.12199799092110782	0.390614583517244	0.1477511068214188	0.08479370365751233	0.3163753078751209	0.048663675907121486	0.2548461482631168	0.18083375655202974	4050.7040421280617	6.896783030884059	19.6026650381586
VUJBEI	2877.2940269905025	0.0	3790.10857	18.44776	3674.26	50.8594448443	60000.0	4349.113191303719	51.152894021493566	Test	Retained	0.11043181044711081	0.16315661769941547	0.292595469843005	0.33099354082550114	0.25550113741882663	0.16850558807299096	0.3362502471775872	0.012195184758626612	0.023471008153098143	0.056216330592259535	0.10388574718204949	0.12481920732817599	0.07236192447986901	0.042932373516210244	0.027503415635977118	0.05704373868836662	0.1052457743933424	0.1263807091349321	0.13888889410669583	0.08238157622004774	0.09066472118043721	0.11295856654902989	0.1280386205575947	0.14853781486406856	0.2145096833211165	0.12162641357455169	0.11986339406517302	0.07924153942490175	0.26053462579339326	0.07078970236967866	0.04679936318238749	0.1793016308182945	0.030939898465964823	0.16638055129389176	0.12123161133193772	3264.9624109299157	13.473367000483222	31.72475716582407
VUJBIM	2861.5526247320813	0.0	3898.668789	18.70668	3688.85	50.172580178100006	80000.0	4290.377745221758	49.9318135246055	Test	Retained	0.11160390802642349	0.18210683173174824	0.27944851171198465	0.3359011478236637	0.25440143799408454	0.16803511875853783	0.33371417857976576	0.012455432286770395	0.02642125223584133	0.05436493846066429	0.10642031801943763	0.1256310149303421	0.07293640576201829	0.04307830142287809	0.03412650252502825	0.0608047029552407	0.11886545773020907	0.14024634309169073	0.1543443534269667	0.09113615809514065	0.08300674040510155	0.10954663111789092	0.12197282804490332	0.1417076202288096	0.20371419862237325	0.12498837469816683	0.12100918875146856	0.08011337453888788	0.2622099514681717	0.07021335426533527	0.04648478040631041	0.17729170766735997	0.030775894990107668	0.1647510174148107	0.11950190624809988	3239.451604545499	13.206081780473951	36.24312743034109
WAVROC	3479.5096835386635	0.0	4080.4606340000014	18.88525	3635.73	53.2402207767	100000.0	4552.699055145481	30.843120704161485	Test	Retained	0.07751444142442923	0.19070977917473433	0.5263637350874559	0.3506650429650942	0.24511972731861187	0.17578920466056905	0.3483548752038352	0.006008488629341269	0.019202558271607512	0.06969273061155187	0.07690618943400236	0.08424970914922315	0.05287358392351138	0.031161981061992625	0.03736873165483179	0.11747967336198675	0.1294417905089093	0.14170195305139877	0.16861226663596382	0.09934867060553358	0.283144494235204	0.21095437364782024	0.2182071838507383	0.27407915474859224	0.39321241169830196	0.13537699381006324	0.12157071526455256	0.08703062819686204	0.28424264928805654	0.0654424132278485	0.046846805044064174	0.17829011550126692	0.033534385887955154	0.1791350470653228	0.12965820991626764	3413.580509710161	-1.8947834558532501	17.271138899379938
XALMOO	4225.740730726942	0.0	4650.398871	13.400720000000002	4612.81	60.2771781462	100000.0	5154.446168509113	21.977340706901533	Test	Retained	0.005539155028251078	0.028015536320968065	0.08130634694712875	0.29092718424904357	0.3530284300268059	0.20578907241226072	0.403900266962095	3.06822384269992e-05	0.00022122916436104906	0.0008670472541649545	0.004630577530858019	0.008518839381196554	0.004390887604514625	0.002563535347006531	0.0009610411870739566	0.0032529450638936453	0.01734332633050162	0.031997422584236206	0.031232492803716188	0.018220082745619898	0.00843409580053486	0.030409960584032343	0.05294637445615954	0.05451659951946811	0.07741669799275416	0.09588264131446692	0.14504384830024394	0.08521235418762481	0.2756783009660309	0.13124362716438667	0.07712104923152004	0.2907569446810466	0.04531877600321052	0.2398119181650794	0.1719460966360598	4024.995681272349	-4.750529250289799	10.049318387784886
ALULAV	3659.277427958667	0.0	6748.277783	8.53005	4943.78	44.801660257799995	80000.0	3831.097492629096	4.695464283676329	Test	Retained	0.008694601103196165	0.021666650246726676	0.03796857131457502	0.06200887270541146	0.25089954575305856	0.14534323432002297	0.2898849453925176	7.559608834369996e-05	0.00027675342546554764	0.0007322855182329089	0.0020647760442915456	0.009660129463278764	0.004954888243912809	0.0029390116185915045	0.0006065807089707643	0.0013687709329247148	0.0037113566107505945	0.018242322552166085	0.017706357468445674	0.010493633713458338	0.002333261657688712	0.004116577184369514	0.01992544695057271	0.020368388467599842	0.029367542673508416	0.007015389154926578	0.02934376279238618	0.017138371785204463	0.05631111372899181	0.06839367404003416	0.03998913695218651	0.15316969180440698	0.023381654246587155	0.12570160754904466	0.09156632198601003	3237.8955267454503	-11.515440124699296	84.4155824710054
BIWYAH10	2663.2940871788433	0.0	2310.1360010000008	7.2461	3773.58	32.231388292300004	80000.0	2756.183368206475	3.4877590677951105	Test	Retained	0.0037068955905079793	0.00796694718466703	0.007547348615252334	0.08191171332503919	0.18051924416596582	0.10539182633325281	0.2117152993761794	1.37410749189275e-05	5.313286858035176e-05	0.00012405590927068566	0.0010731936915113313	0.0030280556603454988	0.001566570754414655	0.0009359183526856254	0.00011460439320621533	0.0002073105558206911	0.0019120008693308305	0.005755041381975867	0.005618921223550281	0.003351075197518386	0.0002398081661255378	0.0016706349028071936	0.005062107918220183	0.005174121563124885	0.007491695865896734	0.010808517516005103	0.026246356809516234	0.015462379620023217	0.051175848912626706	0.03687138041703967	0.021741803422756546	0.08387511120453944	0.012820544115828727	0.06941899969712263	0.05093069615849726	2486.9552494418217	-6.621080209876958	-13.260198634426192
CAVPEW	4502.379386994771	0.0	5376.820738	20.25907	4702.17	69.5848406608	100000.0	5950.366728522593	32.16049153277414	Test	Retained	0.06420060805312004	0.23854860143633064	0.6450134331120291	0.7160586278501481	0.44236266960276066	0.24999888044751534	0.4838493441994402	0.004121718074390341	0.019826913965425505	0.07043168996730041	0.1250277145504639	0.12270878635601921	0.06135450430569264	0.0353293886708683	0.05808058983735519	0.1787246070703624	0.3171421614194574	0.31115344801565625	0.29482573668586587	0.16972364483624952	0.42163167767900933	0.5061192948368034	0.46944193577280663	0.4693776829725746	0.6579257099120313	0.5238220958326185	0.42093557866771364	0.2399187515634157	0.7656069682347773	0.2028286426593003	0.11561742555995126	0.4299192065935579	0.06590622492053923	0.3439732547913617	0.24324926951126583	4412.513666377548	-1.9959606442051987	19.421760714591787
CAVPIA	4450.993506042143	0.0	5175.725399	19.92035	4618.58	67.2530884352	80000.0	5750.972999506196	29.20650168775476	Test	Retained	0.008295799091126373	0.043344820415692153	0.12507175029141565	0.2943235307838631	0.30691228913706026	0.2306237469480847	0.4544059719716498	6.882028256033316e-05	0.0004937443069713618	0.0019043144943920692	0.007008717294573414	0.011159287317878318	0.007335534415742584	0.004297843880749099	0.0021470412725006363	0.007163199386134578	0.02626032173006909	0.041835356668084175	0.05221004765784573	0.030573914372415523	0.0183141783540511	0.04537229738435187	0.06821702435022371	0.08992772390541628	0.12820747832380938	0.09794713481031912	0.12815046941202007	0.09610521357361385	0.31202741363079434	0.10035554333109462	0.07524195528795494	0.28467619757321533	0.056411256834856816	0.2995708567553063	0.21555734121173822	3931.0736463171706	-11.680984459294102	16.28247473230519
EFAYIU	4185.507063611313	0.0	5035.039181	11.56521	5120.17	65.68415247729999	80000.0	5616.809520299868	34.196632210521386	Test	Retained	0.0267262087934183	0.06531620866032539	0.1077775493503985	0.46010229468470476	0.3814705647398013	0.22652740753124082	0.45144806556857237	0.0007142902364693898	0.002340648755265355	0.005363866912120919	0.034163324399543164	0.044280374967046544	0.023228996617357233	0.013759659193502886	0.00466117484664899	0.00922869339129057	0.05880631313604151	0.07616743453043691	0.07571115585725906	0.04483214613923269	0.013963372490223936	0.060222206612850576	0.07354201984683015	0.07711606650789397	0.11116297849739627	0.22523391845248894	0.23927249182400254	0.14308689960585264	0.4697157988917188	0.15235303912455936	0.0911193497033791	0.3485561513111257	0.05449820698761685	0.2926045206393227	0.2128677191001512	4051.1769157924905	-3.2094115665622804	20.29699399564981
GAHWIX	3442.587707030531	0.0	3463.500452	10.08038	3988.38	44.485091712700005	80000.0	3804.0269565730873	10.49905711347359	Test	Retained	0.0	0.0953662746531377	0.20365726504488513	0.3402600272774686	0.24640230960119083	0.14302773197615182	0.2860464182599034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009652866832396282	0.023925158846798224	0.06386973914531821	0.07219589657079302	0.07029596257307366	0.04179060885880562	0.04543523566520749	0.08192084940409426	0.08732497366351631	0.08969411950409022	0.1298201667328738	0.12801261937263447	0.11880859563924574	0.06959196669743206	0.2293429821475682	0.06609171768954006	0.03871948852837338	0.1486914948639411	0.02268399116355253	0.1222675008136775	0.0892960253173064	3163.0263729820444	-8.12067426713806	0.607471668093184
